id,nome,numero,amostra,coleta,entrada,tipo1_ativo,tipo1_id,ph,tipo2_ativo,tipo2_id,Temperatura,tipo3_ativo,tipo3_id,Turbidez,tipo4_ativo,tipo4_id,Cor,tipo5_ativo,tipo5_id,Temperatura Ar,tipo6_ativo,tipo6_id,Nitrato,tipo7_ativo,tipo7_id,Nitrito,tipo8_ativo,tipo8_id,Nitrogênio Amoniacal Total,tipo9_ativo,tipo9_id,OD,tipo10_ativo,tipo10_id,DBO,concluido,processo_id,tipo_padrao,ponto,conclusao,tipo11_ativo,tipo11_id,Cloreto,tipo12_ativo,tipo12_id,Clorofila a,tipo13_ativo,tipo13_id,Fósforo Total,tipo14_ativo,tipo14_id,Salinidade,tipo15_ativo,tipo15_id,Condutividade elétrica,tipo16_ativo,tipo16_id,Sólidos suspensos totais,tipo17_ativo,tipo17_id,Sólidos totais dissolvidos,tipo18_ativo,tipo18_id,Sólidos totais,tipo19_ativo,tipo19_id,Coliformes Termotolerantes,tipo20_ativo,tipo20_id,Alcalinidade total,itens,data_conclusao,dentro,tipo21_ativo,tipo21_id,Alcalinidade em Hidrogênio,tipo22_ativo,tipo22_id,Alcalinidade em Carbonato,tipo23_ativo,tipo23_id,Alcalinidade em Bicarbonato,tipo24_ativo,tipo24_id,tipo24_resultado,tipo25_ativo,tipo25_id,Sulfato,legenda_padrao,emitido,impresso,x,y,processo_id2,fisicoquimica,codigo_instituicao,codigo_hidro,latitude,longitude,tipo26_ativo,tipo26_id,tipo26_resultado,tipo27_ativo,tipo27_id,tipo27_resultado,tipo28_ativo,tipo28_id,tipo28_resultado,tipo29_ativo,tipo29_id,tipo29_resultado,tipo30_ativo,tipo30_id,tipo30_resultado,hora_coleta,hora_entra_laboratorio,demanda,parametro_tipologia_id
10471,Resolução CONAMA 274/2000 - Balneabilidade,1436/2017,Água de praia,2017-07-18 00:00:00,2017-07-19 00:00:00,True,446,Zero,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,"32LE - Barraca ""Tô com Fome"" - COFECO - Aquiraz/CE",Resultado para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2017-08-29 12:57:56.205341,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,565547.0,9578874.0,,False,,,,,,,,,,,,,,,,,,,,,,,
10514,Resolução CONAMA 274/2000 - Balneabilidade,1582/2017,Água de praia,2017-08-09 00:00:00,2017-08-10 00:00:00,True,446,Zero,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,36LE - Peixada do Iguape (em frente ao Centro de Rendeiras Míriam Porto Mota) - Iguape - Aquiraz/CE,Resultado para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2017-08-31 16:01:00.637837,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,,,,False,,,,,,,,,,,,,,,,,,,,,,,
10681,Resolução CONAMA 274/2000 - Balneabilidade,1722/2017,Água da praia,2017-08-29 00:00:00,2017-08-29 00:00:00,True,446,&#8805;16000,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,28O – Posto 28 - Entre a Rua Lagoa do Abaeté e a Rua Seis Companheiros – Fortaleza/CE,Resultado para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2017-09-26 13:01:23.28468,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,547054.0,9591368.0,,False,,,,,,,,,,,,,,,,,,,,,,,
10706,Resolução CONAMA 274/2000 - Balneabilidade,1741/2017,Água da praia,2017-09-04 00:00:00,2017-09-04 00:00:00,True,446,40,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,14C – Posto 14 -  Entre a foz do Riacho Maceió e o Monumento do Jangadeiro – Fortaleza/CE,Resultado para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2017-09-26 13:12:02.633342,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,557307.0,9588534.0,,False,,,,,,,,,,,,,,,,,,,,,,,
10743,Resolução CONAMA 274/2000 - Balneabilidade,1758/2017,Água da praia,2017-09-05 00:00:00,2017-09-05 00:00:00,True,446,&#8805;16000,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,28O – Posto 28 - Entre a Rua Lagoa do Abaeté e a Rua Seis Companheiros – Fortaleza/CE,Resultado para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2017-09-26 13:58:08.187373,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,547054.0,9591368.0,,False,,,,,,,,,,,,,,,,,,,,,,,
10781,Resolução CONAMA 274/2000 - Balneabilidade,1834/2017,Água da praia,2217-09-18 00:00:00,2017-09-18 00:00:00,True,446,80,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,16 C – Posto 16 - Entre o espigão da Av. Desembargador Moreira e a Volta da Jurema – Fortaleza/CE,Resultado para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2017-09-28 16:56:52.284975,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,556067.0,9588246.0,,False,,,,,,,,,,,,,,,,,,,,,,,
10848,Resolução CONAMA 274/2000 - Balneabilidade,1905/2017,Água da praia,2017-09-26 00:00:00,2017-09-26 00:00:00,True,446,1100,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,26O – Posto 26´- Entre a Rua Francisco Calaça e a Av. Pasteur – Fortaleza/CE,Resultado para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2017-09-28 17:35:29.785335,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,547943.0,9590868.0,,False,,,,,,,,,,,,,,,,,,,,,,,
10952,Resolução CONAMA 274/2000 - Balneabilidade,2065/2017,Água de praia,2017-12-18 00:00:00,2017-12-18 00:00:00,True,446,2,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,09L – Posto 9 - Entre a Rua Ismael Pordeus e o Posto dos Bombeiros 01 – Fortaleza/CE,Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2017-12-27 15:08:53.350854,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,559972.0,9588568.0,,False,,,,,,,,,,,,,,,,,,,,,,,
10982,Resolução CONAMA 274/2000 - Balneabilidade,2043/2017,Água de praia,2017-12-13 00:00:00,2017-12-13 00:00:00,True,446,Zero,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,39LE - Barraca Veleiro – Barra Nova – Cascavel/CE,Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2017-12-28 08:35:37.456899,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,594328.0,9546646.0,,False,,,,,,,,,,,,,,,,,,,,,,,
11086,Resolução CONAMA 274/2000 - Balneabilidade,2018-08-01 00:00:00,Água de praia,2018-01-08 00:00:00,2018-01-08 00:00:00,True,446,800,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,27O - Posto 27 - Entre a Rua Seis Companheiros e a Rua Francisco Calaça - Fortaleza/CE,Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2018-01-25 11:50:05.87091,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,547548.0,9591020.0,,False,,,,,,,,,,,,,,,,,,,,,,,
11201,Potabilidade,214/2018,Água  tratada.,2018-02-05 00:00:00,2018-02-05 00:00:00,True,71,7.4,True,72,5,True,75,1,True,433,3.6,True,76,96.5,True,78,Ausente,True,79,Ausente,True,80,96.5,True,82,115.9,True,83,15.2,True,335353,pela Portaria 2914/11 do Ministério da Saúde.,"Torneira do laboratório da ETA, localizada no Alto Fechado, Ancuri, no município de Pacatuba/CE","Dentre as análises efetuadas, a amostra apresentou-se de acordo com os padrões estabelecidos  pela Portaria N.° 2914/11, do Ministério da Saúde.",True,84,18.9,True,86,102.9,True,87,60,True,90,10.6,True,91,0.003,True,92,0.6,True,93,0.2,True,94,607,True,95,Zero,True,99,14,25,2018-02-16 09:05:36.825215,1.0,True,103,296,True,263,Zero,True,59,0.29,False,0,,False,0,,"Padrões de potabilidade estabelecidos pela Portaria N.° 2914/11, do Ministério da Saúde   <b>(NMP)</b> – Número Mais Provável<br>",True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,
11202,"ART. 11º. Efluentes não sanitários, lançamento direto em corpo hídrico:",82/2018,Efluente não sanitário tratado.,2018-01-17 00:00:00,2018-01-18 00:00:00,True,481,8.5,True,8,27.1,True,477,Ausência,True,473,6.8,True,13,ND,True,147,13,True,25,ND,True,261,Zero,True,297,1090,True,490,0.26,True,323744,Ressolução COEMA Nº 02/2017,Saída final da ETE,"Dentre as análises efetuadas, a amostra apresentou-se de acordo com os padrões estabelecidos pela  Resolução COEMA Nº 02/2017, Artigo 42º.",True,497,16.4,True,122,3000,True,252,0.2,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,15,2018-03-01 14:46:04.004819,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,"Padrões estabelecidos pela Resolução COEMA Nº. 02/2017, Art. 42° - Efluentes não sanitários, com reuso para fins urbanos (irrigação paisagística)   <br><b>(NMP)</b> – Número Mais Provável.<b> (ND)</b> - Não Determinado.",True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,
11481,Resolução CONAMA 274/2000 - Balneabilidade,246/2018,Água de praia,2018-02-15 00:00:00,2018-02-15 00:00:00,True,446,22,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,08L - Posto 8 - Entre os Postos dos Bombeiros 01 e 02 - Fortaleza/CE,Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2018-04-24 07:30:52.475405,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,560304.0,9587850.0,,False,,,,,,,,,,,,,,,,,,,,,,,
11543,Resolução CONAMA 274/2000 - Balneabilidade,381/2018,Água de praia,2018-02-27 00:00:00,2018-02-27 00:00:00,True,446,330,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,11L – Posto 11 - Farol – Fortaleza/CE,Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2018-04-24 13:30:54.448211,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,559165.0,9590078.0,,False,,,,,,,,,,,,,,,,,,,,,,,
11548,Resolução CONAMA 274/2000 - Balneabilidade,386/2018,Água de praia,2018-02-27 00:00:00,2018-02-27 00:00:00,True,446,45,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,16C – Posto 16 - Entre o espigão da Av. Desembargador Moreira e a Volta da Jurema – Fortaleza/CE,Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2018-04-24 13:32:41.037888,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,556067.0,9588246.0,,False,,,,,,,,,,,,,,,,,,,,,,,
11572,Resolução CONAMA 274/2000 - Balneabilidade,430/2018,Água de praia,2018-03-06 00:00:00,2018-03-06 00:00:00,True,446,920,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,09L – Posto 9 - Entre a Rua Ismael Pordeus e o Posto dos Bombeiros 01 – Fortaleza/CE,Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2018-04-24 13:44:09.542183,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,559972.0,9588568.0,,False,,,,,,,,,,,,,,,,,,,,,,,
11621,Resolução CONAMA 274/2000 - Balneabilidade,452/2018,Água de praia,2018-03-12 00:00:00,2018-03-12 00:00:00,True,446,1300,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,22O – Posto 22 - Entre a Rua Padre Mororó e a Av. Alberto Nepomuceno  – Fortaleza/CE,Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2018-04-24 13:58:49.195556,0.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,552091.0,9588928.0,,False,,,,,,,,,,,,,,,,,,,,,,,
11650,Resolução CONAMA 274/2000 - Balneabilidade,349/2018,Água de praia,2018-02-22 00:00:00,2018-02-22 00:00:00,True,446,20,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,56OE - Restaurante do Milton - Praia da Lagoinha - Paraipaba/CE,Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2018-04-24 12:13:46.573009,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,484315.0,9630296.0,,False,,,,,,,,,,,,,,,,,,,,,,,
11675,Resolução CONAMA 274/2000 - Balneabilidade,565/2018,Água de praia,2018-03-21 00:00:00,2018-03-21 00:00:00,True,446,78,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,45LE - Barraca o Casqueiro – Canoa Quebrada - Aracati/CE,Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2018-04-24 16:53:22.08515,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,644533.0,9499546.0,,False,,,,,,,,,,,,,,,,,,,,,,,
11685,Resolução CONAMA 274/2000 - Balneabilidade,590/2018,Água de praia,2018-03-22 00:00:00,2018-03-22 00:00:00,True,446,< 18,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,55OE - Barraca da Baiana - Paracuru/CE,Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2018-04-25 09:41:59.574412,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,496671.0,9623594.0,,False,,,,,,,,,,,,,,,,,,,,,,,
11790,Resolução CONAMA 274/2000 - Balneabilidade,667/2018,Água de praia,2018-04-02 00:00:00,2018-04-02 00:00:00,True,446,240,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,30O – Posto 30 - Entre a foz do Rio Ceará e a Rua das Goiabeiras – Fortaleza/CE,Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2018-04-25 13:50:15.877436,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,546187.0,9591754.0,,False,,,,,,,,,,,,,,,,,,,,,,,
11901,Água doce Classe 2 – Ambiente Lêntico,,23423,2018-05-31 00:00:00,,True,105,,True,108,,True,107,,True,106,,True,109,,True,110,,True,153,,True,112,,True,116,,True,117,,False,",",para Classe 2 pela Resolução CONAMA 357/05,,"Dentre as análises efetuadas, a amostra apresentou-se de acordo com os padrões estabelecidos  para Classe 2 pela Resolução CONAMA 357/05",True,154,,True,118,,True,119,,True,120,,True,158,,True,59,,True,102,,True,122,,False,0,,False,0,,25,,,False,0,,False,0,,False,0,,False,0,,False,0,,"Padrões estabelecidos pela Resolução CONAMA Nº. 357/05, para águas doces Classe 2, ambiente lótico.<br><b>(NMP)</b> – Número mais provável.      <b>ND</b> - Não Determinado.",False,False,,,,True,13423423,23423423.0,23423423,234234234,,,,,,,,,,,,,,,,,,,
11993,"LAUDOS RIOS ANA - ÁGUAS DOCE, CLASSE 2",501/2018,Água do rio Salgado.,2018-04-14 00:00:00,2018-04-15 00:00:00,True,105,7.7,True,509,16.6,True,306,101,True,269,31.2,True,513,29.2,True,109,0.1,True,91,0.022,True,312,0.3,True,173,Zero,True,294,6.6,True,",",Resolução CONAMA 357/05,"Bacia do Salgado - Sede municipal, sob a ponte da CE-286.Aurora/CE","Dentre as análises efetuadas, a amostra apresentou os parâmetros <b>Cor, DBO, Fósforo Total e Coliformes Termotolerantes</b> em desacordo com os padrões estabelecidos pela Resolução CONAMA 357/05, para águas doces Classe 2.",True,117,7.4,True,212,255,True,119,12.7,True,120,10,True,310,0.8,True,216,11.6,True,184,162,True,102,174,True,482,,True,538,0.11,25,2018-10-06 11:02:47.798727,0.0,False,0,,False,0,,False,0,,False,0,,False,0,,"Padrões estabelecidos pela Resolução CONAMA Nº. 357/05, para águas doces Classe 2.   <br><b>(NMP)</b> - Número mais provável.<b> (ND)</b> - Não Determinado.",True,True,,,,True,Sa-3,36260001.0,-7.014167,-39.958056,,,,,,,,,,,,,,,,,,,
12011,"ART. 16º.  EFLUENTES NAÕ SANITÁRIOS, disposição no solo.",845/2018,Efluente sanitário tratado.,2018-05-14 00:00:00,2018-05-14 00:00:00,True,16,7.9,True,8,27.6,True,261,Zero,True,477,Ausência,True,478,15.6,True,403,0.943,True,474,42,False,0,,True,471,1464.5,False,0,,True,350497,Ressolução COEMA Nº 02/2017,Tanque séptico,"Dentre as análises efetuadas, a amostra apresentou os  parâmetros <b>Condutividade Elétrica e Coliformes Termotolerantes</b> em desacordo com os padrões estabelecidos pela Resolução COEMA Nº 02/2017, Artigo 16º.",True,473,24.4,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,104,,False,0,,20,2018-06-04 12:48:53.502184,0.0,False,0,,False,0,,False,0,,False,0,,False,0,,"Padrões COEMA estabelecidos pela Resolução N.º 02/2017, Art. 16º, para efluentes tratados, com disposição no solo.",True,True,,,,False,,,,,,,,,,,,,,,,,,,,,,,
12025,Água doce Classe 2 – Ambiente Lótico,843/2018,Água do rio Ceará.,2018-05-14 00:00:00,2018-05-14 00:00:00,True,105,8.2,True,106,9.7,True,107,133,True,108,29.4,True,109,0.5,True,110,< LD,True,111,0.4,True,112,Zero,True,116,8.9,True,117,3.7,True,",",para Classe 2 pela Resolução CONAMA 357/05,"Bacia metropolitana - Nascente do rio Ceará, Riacho Recanto - Distrito de Amanari,  Serra do Rato.Maranguape/CE","Dentre as análises efetuadas, a amostra apresentou os parâmetros <b> Cor, Fósforo Total e Subst.Solúveis em Hexano</b> em desacordo com os padrões estabelecidos  pela Resolução CONAMA N.° 357/05, para águas doces Classe 2.",True,94,190,True,119,21,True,120,27,True,310,0.3,True,122,ND,True,184,180,True,102,186,True,187,6,True,538,0.1,True,154,79,25,2018-10-09 11:06:06.494225,0.0,True,157,17.6,True,441,26.5,False,0,,False,0,,False,0,,"Padrões estabelecidos pela Resolução CONAMA Nº. 357/05, para águas doces Classe 2.   <br><b>(NMP)</b> - Número Mais Provável.  <b> (LD)</b>- Limite de Detecção </b>",True,True,515518.0,9550968.0,,True,,,,,,,,,,,,,,,,,,,,,,,
12069,"LAUDOS RIOS ANA - ÁGUAS DOCE, CLASSE 2",906/2018,Água do rio Jaguaribe.,2018-06-05 00:00:00,2018-06-06 00:00:00,True,105,8.1,True,509,2.8,True,306,48,True,269,29.3,True,513,28,True,109,0.2,True,91,0.002,True,312,0.23,True,173,< LD,True,294,10.9,True,",",Resolução CONAMA 357/05,"Bacia do Médio Jaguaribe - Distrito de Cruzeirinho, Sítio França, passagem molhada do rio, encontro do rio Salgado com o rio Jaguaribe.Icó/CE","Dentre as análises efetuadas, a amostra apresentou o parâmetro <b> Fósforo Total </b> em desacordo com o padrão estabelecido pela Resolução CONAMA 357/05, para águas doces Classe 2.",True,117,3,True,212,465,True,119,123,True,120,8.5,True,310,0.21,True,216,2,True,184,456,True,102,458,True,482,170,True,538,0.2,25,2018-10-05 15:21:54.820111,0.0,False,0,,False,0,,False,0,,False,0,,False,0,,"Padrões estabelecidos pela Resolução CONAMA Nº. 357/05, para águas doces Classe 2.   <br><b>(NMP)</b> - Número mais provável.<b> (ND)</b> - Não Determinado.",True,True,,,,True,MJ-5,36191000.0,-6.253492,-38.753206,,,,,,,,,,,,,,,,,,,
12092,"LAUDOS RIOS ANA - ÁGUAS DOCE, CLASSE 2",944/2018,Água do rio Salgado.,2018-06-13 00:00:00,2018-06-14 00:00:00,True,105,8.5,True,509,4,True,306,34,True,269,31.3,True,513,31.7,True,109,0.4,True,91,0.003,True,312,0.3,True,173,17,True,294,10.2,True,",",Resolução CONAMA 357/05,"Bacia do Salgado - Sede municipal, sob a ponte da Rodovia Dep. Tarcísio Monteiro. Icó/CE","Dentre as análises efetuadas, a amostra apresentou o parâmetro <b>Fósforo Total </b> em desacordo com o padrão estabelecido pela Resolução CONAMA 357/05, para águas doces Classe 2.",True,117,1.2,True,212,383,True,119,27,True,120,10.7,True,310,0.4,True,216,14,True,184,182,True,102,196,True,482,78,True,538,0.2,25,2018-10-09 08:15:06.324778,0.0,False,0,,False,0,,False,0,,False,0,,False,0,,"Padrões estabelecidos pela Resolução CONAMA Nº. 357/05, para águas doces Classe 2.   <br><b>(NMP)</b> - Número mais provável.<b> (ND)</b> - Não Determinado.",True,True,,,,True,Sa -1,36290001.0,-6.253492,-38.753206,,,,,,,,,,,,,,,,,,,
12190,Resolução CONAMA 274/2000 - Balneabilidade,1019/2018,Água de praia,2018-07-09 00:00:00,2018-07-09 00:00:00,True,446,240,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,05L – Posto 5 - Entre a Praça 31 de Março e o Posto dos Bombeiros 04 – Fortaleza/CE,Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2018-07-30 10:06:04.266464,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,561309.0,9585906.0,,False,,,,,,,,,,,,,,,,,,,,,,,
12257,Resolução CONAMA 274/2000 - Balneabilidade,1063/2018,Água de praia,2018-07-23 00:00:00,2018-07-23 00:00:00,True,446,< 18,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,20C - Posto 20 - Entre o Aquário e o espigão da Rua João Cordeiro - Fortaleza/CE,Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2018-08-08 13:35:11.210635,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,553570.0,9589032.0,,False,,,,,,,,,,,,,,,,,,,,,,,
12261,Resolução CONAMA 274/2000 - Balneabilidade,1067/2018,Água de praia,2018-07-23 00:00:00,2018-07-23 00:00:00,True,446,340,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,31O - Posto 31 - Barra do Ceará - Fortaleza/CE,Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2018-08-08 13:27:22.262509,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,545929.0,9591612.0,,False,,,,,,,,,,,,,,,,,,,,,,,
12357,Resolução CONAMA 274/2000 - Balneabilidade,1153/2018,Água da praia,2018-08-27 00:00:00,2018-08-27 00:00:00,True,446,<18,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,11L - Posto 11 - Farol - Fortaleza/CE,Para a avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2018-08-29 16:46:33.765243,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,559165.0,9590078.0,,False,,,,,,,,,,,,,,,,,,,,,,,
12370,Água doce Classe 2 - Ambiente Lótico,1144/2018,Agua do rio Mundau,2018-08-21 00:00:00,2018-08-22 00:00:00,True,105,6.9,True,106,14.2,True,107,75,True,108,28.7,True,109,5.4,True,110,0.007,True,111,0.4,True,112,< LD,True,116,5,True,117,1.7,True,",",para Classe 2 pela Resolução CONAMA 357/05,Bacia do Litoral -Distrito de Barreto. Sob a ponte na CE-085 (Rotatória Baleia-Itarema)Itapipoca/CE,"Dentre as análises efetuadas, a amostra apresentou-se de acordo com os padrões estabelecidos  para Classe 2 pela Resolução CONAMA 357/05",True,212,515.5,True,119,77.8,True,120,10.7,True,156,0.6,True,122,45,True,240,70,True,242,Ausente,True,79,Ausente,True,244,70,True,59,0.23,25,2018-10-23 10:15:04.709085,1.0,True,187,7.6,True,447,322,True,102,329.6,True,441,27.7,True,274,16.7,"Padrões estabelecidos pela Resolução CONAMA Nº. 357/05, para águas doces Classe 2.   <b>(NMP)</b> - Número mais provável",True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,
